"Feature","Data_Type","Category","Sub_Category","TCGA-23-1021","TCGA-23-1022","TCGA-23-1023","TCGA-23-1024","TCGA-23-1026","TCGA-23-1027","TCGA-23-1028","TCGA-23-1029","TCGA-23-1030","TCGA-23-1031","TCGA-23-1032","TCGA-23-1109","TCGA-23-1110","TCGA-23-1111","TCGA-23-1113","TCGA-23-1114","TCGA-23-1116","TCGA-23-1117","TCGA-23-1118","TCGA-23-1119","TCGA-23-1120","TCGA-23-1121","TCGA-23-1122","TCGA-23-1123","TCGA-23-1809","TCGA-23-2072","TCGA-23-2077","TCGA-23-2078","TCGA-23-2079","TCGA-23-2081","TCGA-23-2084","TCGA-23-2641","TCGA-23-2643","TCGA-23-2645","TCGA-23-2647","TCGA-23-2649","TCGA-25-1312","TCGA-25-1313","TCGA-25-1314","TCGA-25-1315","TCGA-25-1316","TCGA-25-1317","TCGA-25-1318","TCGA-25-1319","TCGA-25-1320","TCGA-25-1321","TCGA-25-1322","TCGA-25-1323","TCGA-25-1324","TCGA-25-1326","TCGA-25-1328","TCGA-25-1329","TCGA-25-1623","TCGA-25-1625","TCGA-25-1626","TCGA-25-1627","TCGA-25-1630","TCGA-25-1631","TCGA-25-1632","TCGA-25-1634","TCGA-25-1635","TCGA-25-1870","TCGA-25-1871","TCGA-25-1877","TCGA-25-1878","TCGA-25-2042","TCGA-25-2391","TCGA-25-2392","TCGA-25-2393","TCGA-25-2396","TCGA-25-2397","TCGA-25-2399","TCGA-25-2400","TCGA-25-2401","TCGA-25-2404","TCGA-25-2408","TCGA-25-2409","TCGA-3P-A9WA","TCGA-42-2582","TCGA-42-2587","TCGA-42-2588","TCGA-42-2589","TCGA-42-2590","TCGA-42-2591","TCGA-42-2593","TCGA-57-1582","TCGA-57-1583","TCGA-57-1585","TCGA-57-1586","TCGA-57-1992","TCGA-57-1993","TCGA-57-1994","TCGA-59-A5PD","TCGA-5X-AA5U","TCGA-OY-A56P","TCGA-OY-A56Q","TCGA-WR-A838"
"95thPercentile_NE_F40","num","Nuclear","Nuclear",45.31333,25.81447,27,30.28924,28.27193,33.37997,23.4831,40.36534,27.52891,28.51178,35.18443,25.1105,29.01725,33.56698,31.65169,33.63129,38.63521,32.2249,32.58401,26.80696,26.07658,27.76514,27.9228,25.75101,28.85196,27,32.82923,27.03141,25.96584,29.75157,27.9154,38.22529,33.46572,34.18632,35.95407,47.87365,38.67305,23.52016,22.19541,25.01746,23.40861,26.99366,23.25108,44.00739,25.05356,23.37006,28.13376,28.63534,29.46962,27.75822,33.33941,36.17559,33.14056,37.52195,32.36988,25.53792,34.41696,37.87486,24.11392,25.97671,28.87775,41.17762,34.07559,44.16206,31.10854,30.31394,34.5161,39.33655,35.77176,29.57276,34.29751,42.25467,28.16785,30.98767,41.41299,37.93568,37.9864,28.51474,36.48705,42.24205,35.95875,29.07597,30.64111,30.65217,49.64859,23.80516,24.12157,28.39589,23.87976,20.66022,22.27369,44.94598,30.69758,34.77357,34.70194,27.46576,37.58741
"99thPercentile_NE_F40","num","Nuclear","Nuclear",115.17134,35.06045,33.72286,61.28208,42.96562,93.67297,29.92289,113.57489,39.00009,50.69305,69.55475,36.36,45.74691,64.12768,77.70822,57.82024,110.72816,55.87414,43.03701,36.97678,47.00618,39.37918,48.97275,38.7446,43.54311,35.69846,49.33466,35.45843,36.61389,43.32788,37.98383,88.86403,67.6588,92.11385,89.87215,208.57575,53.25567,48.24238,29.98298,38.97748,34.80415,34.5081,29.6229,80.32416,37.49146,28.6555,44.95491,38.96428,41.82587,40.32992,48.70549,53.74018,47.90039,57.8518,46.3787,34.38698,56.79677,87.42332,32.03417,34.57485,44.81087,100.53197,50.76437,71.24469,55.95909,67.59915,89.50839,61.09585,58.77183,46.45382,51.50046,143.50933,43.6383,46.58714,79.74922,57.78991,120.54176,41.31429,64.60509,73.7204,51.11057,40.56246,44.20341,42.20886,90.26409,29.28779,62.11582,62.95658,76.74276,25.37017,28.15752,73.95682,51.74748,50.73595,62.69969,33.69403,74.54658
"maximum_NE_F40","num","Nuclear","Nuclear",694.11594,249.69944,421.275,323.81798,370.61912,1465.56559,187.34694,550.52988,300.16139,574.19411,1279.39326,1131.75,445.22034,362.29862,410.28947,587.30769,715.37416,613.57846,63.92395,279.94626,504.51207,226.53769,486.35616,731.33473,651.15556,168.33852,177.6338,419.89474,468.25335,536.11883,422.30323,496.28017,609.45064,833.5563,360.46192,1290.35676,187.69091,223.37585,324.23783,179.71057,172.84472,123.37401,66.31579,822.76674,114.81081,54.28496,312.09469,85.5,183.83916,121.51368,219.14224,449.26624,143.97653,208.31897,268.88372,229.84764,392.3557,324.9433,152.33846,110.59592,221.32895,725.64216,138.15849,352.10769,405.52127,441.51429,912.27835,390.83226,197.18495,520.94849,202.98214,848.15152,182.0166,666.47974,329.14716,183.24668,879.51609,179.69643,527.52985,785.74662,290.3353,184.49476,651.0375,289.04651,1088.59245,76.71141,796.57009,572.82871,481.64835,76.33901,983.15808,470.05851,252.99539,293.69118,1502.1203,153.48293,2296.95349
"entropy_NE_F40","num","Nuclear","Nuclear",5.612038,5.57931,5.513727,5.453212,5.474471,5.501116,5.28799,5.365953,5.605419,5.453158,5.610866,5.745976,5.608393,5.415127,5.668954,5.476706,5.475315,5.541583,3.261368,5.495376,5.63311,4.398544,5.599275,5.623694,5.323011,5.567455,5.366175,5.551015,5.556351,5.410308,5.361948,5.710199,5.343243,5.483752,5.534166,5.543924,5.142132,4.178896,5.174297,5.380113,5.699105,5.253268,4.55589,5.07382,5.365889,5.042642,5.047211,4.970011,5.328184,4.861141,4.636509,5.495269,5.190328,5.444852,5.413543,5.237798,5.102725,4.266437,5.517637,5.117496,5.441806,5.379757,5.382142,5.348007,5.24541,5.431589,5.411281,5.298457,5.061841,5.491969,5.425531,5.439637,5.318612,5.451627,5.38297,4.881508,5.467184,5.477853,5.563122,5.432712,5.324378,5.570188,5.489608,5.40129,5.526258,5.267342,5.326897,5.218018,5.292071,5.423334,4.940088,5.375836,5.604665,5.374938,5.311165,5.413491,5.578671
"minimum_NE_F41","num","Nuclear","Nuclear",0.001972435,0.002037061,0.002111742,0.002024619,0.001821521,0.001952884,0.002244934,0.001937892,0.002050277,0.002052219,0.00205456,0.00213067,0.002150375,0.00177192,0.002070589,0.00191025,0.002045419,0.001904021,0.002310513,0.002047713,0.00189982,0.002342557,0.002119173,0.001998686,0.001975092,0.001996794,0.001778478,0.002076461,0.001920918,0.002138446,0.001981385,0.002005158,0.001888232,0.002005374,0.001979864,0.001701937,0.002336928,0.002281004,0.002001722,0.002165501,0.002189547,0.002257392,0.002456887,0.002224931,0.002194222,0.001900669,0.002298865,0.002299602,0.002005499,0.002278182,0.002655076,0.002184868,0.001949982,0.002580307,0.002121289,0.002007115,0.00220543,0.00220103,0.002163659,0.002231483,0.002199128,0.00235307,0.00215537,0.003038404,0.002037512,0.002300596,0.001796435,0.002061142,0.002579884,0.002151121,0.00212593,0.002072732,0.002281704,0.001946696,0.002247484,0.003287042,0.002085519,0.002287362,0.002024945,0.002022107,0.001953957,0.002019489,0.001975362,0.002053576,0.002167285,0.002077111,0.001835222,0.001932957,0.00209194,0.00197115,0.002093668,0.002193087,0.002078656,0.002028058,0.001832755,0.001723302,0.001924595
"1thPercentile_NE_F41","num","Nuclear","Nuclear",0.002733294,0.00315479,0.002985275,0.002958812,0.00276833,0.002667222,0.002982698,0.002581777,0.002866138,0.002626433,0.002946721,0.003291357,0.002871831,0.002591617,0.002841726,0.002978125,0.002588028,0.00276801,0.003201558,0.002802085,0.003051498,0.002846102,0.002980813,0.002946552,0.00246227,0.003172802,0.00246363,0.002793134,0.00284811,0.003071457,0.002477647,0.002812792,0.002395527,0.002785254,0.002522207,0.002525202,0.003314181,0.002771015,0.002723023,0.00311779,0.00320538,0.003855938,0.003060264,0.002925338,0.002779902,0.002743572,0.00325808,0.002889292,0.002717142,0.002843419,0.003624866,0.00347923,0.002893711,0.003921609,0.002895435,0.002656394,0.003123411,0.002774911,0.003208391,0.002846198,0.002873401,0.003469717,0.003131102,0.004391406,0.002840629,0.003069735,0.002701777,0.003047624,0.003982216,0.003075421,0.003402541,0.003251842,0.003230348,0.002673099,0.003821557,0.004746301,0.002972,0.003297031,0.002903968,0.002915624,0.002624013,0.003153685,0.002916102,0.002899822,0.003209003,0.002476602,0.00252173,0.00247679,0.002570884,0.002675604,0.002511107,0.003143839,0.002844499,0.002888526,0.002343344,0.002123377,0.00271986
"5thPercentile_NE_F41","num","Nuclear","Nuclear",0.003298663,0.003790296,0.003549618,0.003584797,0.003200886,0.003168856,0.003483698,0.003046401,0.003401989,0.003121623,0.003551612,0.003957133,0.003418688,0.003102736,0.003390654,0.003653299,0.003080863,0.003300638,0.004159904,0.003374234,0.003606329,0.003279196,0.003627438,0.003526638,0.00291323,0.003838992,0.002875851,0.003247685,0.003398248,0.003717233,0.00288174,0.003356925,0.00280185,0.003320795,0.003005631,0.002997195,0.004074184,0.003224353,0.003205903,0.003855702,0.003897092,0.005025023,0.003590864,0.003549033,0.00334366,0.003332395,0.003913738,0.003474441,0.00334433,0.003484771,0.004463372,0.004608962,0.003712501,0.004829544,0.003644829,0.003253858,0.003921749,0.003461188,0.003904145,0.003447417,0.003490522,0.004366284,0.003981432,0.005478355,0.003615516,0.003751042,0.003189369,0.003953792,0.004863763,0.003817028,0.004325695,0.004065512,0.004167481,0.003229736,0.004726384,0.005951625,0.003666707,0.003983434,0.003459386,0.003475727,0.003147286,0.003775626,0.003507227,0.003496361,0.003922214,0.002948259,0.00301628,0.00291956,0.00310583,0.00309803,0.00296822,0.003798933,0.003386847,0.003479527,0.00275292,0.002416142,0.003249735
"10thPercentile_NE_F41","num","Nuclear","Nuclear",0.003676367,0.004205444,0.003942588,0.003990093,0.00348499,0.003515576,0.003842514,0.003381409,0.003802994,0.003474293,0.003967585,0.004400463,0.003809671,0.003469549,0.003772286,0.004113128,0.003436542,0.003678246,0.004636056,0.003769631,0.003988507,0.003636508,0.004027708,0.003948287,0.003230144,0.004304832,0.003164469,0.003551004,0.003750624,0.004195694,0.003175815,0.003759679,0.003116449,0.003645562,0.00329768,0.003347015,0.004660903,0.003566995,0.003548125,0.00431707,0.004363485,0.005760192,0.004017149,0.004006053,0.00378866,0.00378735,0.004409922,0.003995455,0.003884759,0.004017323,0.005083981,0.005421973,0.004255284,0.005485385,0.004303122,0.003658724,0.004466499,0.004008079,0.004375177,0.003952719,0.003976836,0.004996063,0.00461593,0.006283993,0.004155054,0.004229015,0.003526902,0.004610019,0.005444075,0.004312127,0.004941448,0.004659021,0.004781552,0.003638477,0.005361951,0.006720589,0.004205421,0.004455755,0.003857262,0.003866548,0.003529681,0.00417154,0.003911964,0.003916735,0.00441481,0.003307395,0.00336391,0.00325463,0.003478123,0.003405371,0.00332098,0.004223424,0.003758334,0.003919345,0.003054645,0.002637729,0.003614518
"25thPercentile_NE_F41","num","Nuclear","Nuclear",0.004506685,0.005094181,0.004794255,0.004859546,0.004115156,0.004221445,0.004604657,0.004129991,0.004608696,0.004251967,0.004881207,0.005325934,0.004626988,0.004279469,0.004563475,0.005149654,0.004238965,0.004462535,0.005626765,0.004619131,0.004794125,0.004462476,0.004978849,0.004834367,0.003939842,0.00528747,0.003810227,0.004193332,0.004485186,0.005142795,0.003829247,0.004614607,0.003790362,0.004428468,0.004007604,0.004084274,0.005892223,0.004299431,0.004324939,0.005404166,0.005364254,0.007313616,0.004984285,0.005079678,0.004771187,0.004870236,0.005424974,0.005394605,0.005275328,0.005123422,0.006271882,0.007252955,0.005635616,0.006963453,0.006009335,0.00455918,0.005736545,0.004927765,0.005389071,0.005124643,0.00515218,0.006288443,0.006120261,0.008084343,0.005353129,0.005343185,0.004242295,0.006085096,0.006835213,0.005403279,0.00632234,0.005958502,0.006098023,0.00469416,0.006696919,0.008596921,0.005397055,0.005532904,0.004710873,0.004778374,0.004429938,0.005038525,0.004775849,0.004829063,0.005468198,0.004113414,0.00419159,0.003941425,0.00429554,0.004083446,0.004058503,0.00524407,0.004564657,0.00488787,0.003696955,0.003130697,0.004487218
"median_NE_F41","num","Nuclear","Nuclear",0.005801179,0.00647002,0.006101054,0.006264444,0.005178312,0.00531863,0.005824003,0.005336466,0.005870187,0.005548922,0.006320779,0.006775979,0.00596614,0.005566011,0.005830412,0.006783922,0.005629185,0.005770669,0.007509387,0.005974618,0.006051456,0.005874624,0.006397936,0.006214934,0.005163524,0.006818438,0.00492768,0.005271823,0.005623767,0.006663002,0.004924298,0.005894538,0.004916867,0.005703925,0.005231399,0.005301278,0.007789238,0.005594173,0.005614205,0.007132923,0.006952105,0.009752619,0.006808457,0.006856496,0.006446343,0.006665556,0.007186513,0.007745807,0.007667205,0.007055914,0.008512518,0.010164939,0.007955024,0.009477751,0.008776174,0.006062685,0.007839488,0.006467319,0.007052449,0.006981109,0.007305207,0.008441871,0.008547553,0.01101094,0.007331598,0.007023265,0.005438091,0.008660507,0.00918908,0.007206485,0.008486322,0.008012674,0.008216584,0.006651928,0.008952465,0.011385621,0.007198333,0.007224398,0.006109686,0.006273602,0.00593977,0.006424643,0.006164005,0.006319827,0.007111768,0.005455733,0.005514512,0.005166416,0.005656626,0.005253599,0.005341012,0.006973574,0.005905784,0.006518136,0.004821661,0.00401275,0.005971662
"mean_NE_F41","num","Nuclear","Nuclear",0.006502231,0.007236448,0.006961203,0.007082542,0.005821395,0.005868767,0.006603047,0.006115558,0.006581066,0.006377014,0.007077703,0.00768344,0.006820181,0.006349658,0.006556777,0.007760419,0.006570649,0.006611513,0.00850697,0.006805347,0.006809269,0.006789736,0.007211037,0.007007595,0.005969285,0.007689512,0.005781462,0.006104245,0.00618053,0.007629252,0.005703006,0.006613567,0.00564528,0.006538387,0.005972433,0.006008109,0.008748155,0.006426484,0.006415392,0.008109753,0.007827757,0.01097524,0.007908741,0.008043275,0.007655748,0.007610673,0.008282783,0.009048252,0.009055634,0.008181567,0.009871623,0.011777925,0.009484111,0.011056383,0.010273316,0.007130972,0.009287424,0.007285185,0.007955983,0.008050848,0.008687921,0.009796574,0.009883748,0.012606303,0.008471803,0.008059326,0.006243838,0.01024001,0.010889636,0.00832331,0.009972917,0.009182492,0.009391799,0.008218953,0.010445655,0.012924428,0.008100057,0.008185518,0.00692134,0.007155558,0.006774134,0.007269218,0.006963824,0.007204797,0.008027676,0.006242511,0.00630899,0.005898833,0.006444403,0.006102629,0.00602976,0.008044905,0.006682491,0.007573445,0.005620505,0.004568438,0.006938174
"75thPercentile_NE_F41","num","Nuclear","Nuclear",0.007693556,0.008493557,0.008130624,0.008380663,0.006767999,0.006846453,0.007766971,0.00719541,0.007714911,0.007589641,0.008374469,0.009067584,0.00803576,0.007545812,0.007690381,0.009233153,0.007783626,0.007793762,0.009873075,0.007984737,0.007941092,0.007976727,0.008495738,0.008300015,0.007039785,0.00910771,0.006726938,0.007008058,0.00719199,0.009067526,0.006625802,0.007779595,0.006672612,0.007691234,0.007029204,0.007062357,0.010518494,0.007459279,0.007565018,0.009666097,0.009318385,0.013359923,0.00962768,0.009691973,0.009093473,0.009314203,0.009728935,0.011287714,0.011376901,0.009971221,0.011964936,0.014693172,0.011584347,0.013471252,0.012921689,0.008437718,0.011253679,0.008585605,0.00947613,0.009850846,0.010699169,0.011699695,0.012173638,0.015478065,0.010249889,0.009665912,0.007296716,0.012682829,0.012994026,0.009939889,0.011972852,0.011161057,0.011309142,0.010069301,0.012479364,0.015625495,0.009752125,0.009770694,0.008215031,0.008518402,0.008103137,0.008602681,0.00828494,0.008599469,0.009556556,0.007454115,0.007528124,0.006955508,0.007686474,0.007154185,0.00712726,0.009632802,0.007907366,0.009041804,0.006499567,0.005316944,0.008274746
"90thPercentile_NE_F41","num","Nuclear","Nuclear",0.01014228,0.011179548,0.011024656,0.011119171,0.008849252,0.00877916,0.010341155,0.009777669,0.010225876,0.010291802,0.011077628,0.012086477,0.010879071,0.01013226,0.010251976,0.012651889,0.010846673,0.010495163,0.014358017,0.010876566,0.010531189,0.011169489,0.011399705,0.01105537,0.009694445,0.01219523,0.009443065,0.009572446,0.009275652,0.012337137,0.009066251,0.010372819,0.009002994,0.010405553,0.009520302,0.00947848,0.014077028,0.010166734,0.010125835,0.013121506,0.012367705,0.017704803,0.013061243,0.013531485,0.012998806,0.012695635,0.013480085,0.015701791,0.015973412,0.013607767,0.016462512,0.020244218,0.01645549,0.018484891,0.018130532,0.01187884,0.015758553,0.011347573,0.012556002,0.013451924,0.015160269,0.016225598,0.016952513,0.020887931,0.014268722,0.013080281,0.009843288,0.018024356,0.018482348,0.013669133,0.016671512,0.015123141,0.01534434,0.014726756,0.017432995,0.021070911,0.01308719,0.013109543,0.011003409,0.011491767,0.011109794,0.011409511,0.010985994,0.011544413,0.012762088,0.010143981,0.010267885,0.009361258,0.01043052,0.009834526,0.009629184,0.013124025,0.010442625,0.012583701,0.009139201,0.007146494,0.011388193
"95thPercentile_NE_F41","num","Nuclear","Nuclear",0.012178822,0.013338977,0.013331856,0.013332477,0.010635776,0.010501421,0.012321382,0.011945327,0.01221971,0.01249629,0.013219199,0.014416097,0.01319885,0.012156253,0.012191109,0.015296592,0.013234504,0.01277177,0.016900707,0.013128705,0.012598463,0.013462663,0.013591094,0.013165342,0.011952107,0.014603987,0.011691141,0.011781477,0.011037928,0.014851537,0.011291386,0.012397391,0.010898498,0.012708753,0.011551535,0.011487868,0.016742573,0.012611987,0.012279744,0.015648914,0.014666647,0.02116577,0.01608376,0.01678314,0.016122638,0.015190328,0.016592021,0.019053874,0.01945613,0.016488123,0.020063777,0.024258773,0.020433166,0.022683158,0.022018621,0.014640437,0.019612149,0.013907165,0.015047922,0.015945975,0.01846172,0.02008074,0.020417371,0.02489408,0.017224599,0.015988882,0.012015219,0.022027166,0.023009502,0.016722153,0.020823383,0.018248513,0.018664085,0.018670844,0.021194123,0.025255171,0.015698705,0.015599751,0.013080438,0.01377385,0.01340478,0.013491848,0.013044072,0.013935244,0.015332516,0.012360692,0.012330909,0.011629444,0.012660524,0.012067919,0.011539272,0.015930625,0.012544522,0.015319465,0.011397278,0.008731187,0.01397533
"99thPercentile_NE_F41","num","Nuclear","Nuclear",0.01676231,0.01855966,0.01935552,0.0187914,0.01522338,0.01483843,0.01706348,0.01737902,0.01712544,0.01738918,0.01861772,0.02028567,0.01853288,0.01718994,0.01693661,0.0213277,0.01968307,0.01826217,0.02510285,0.01889877,0.01735793,0.0203197,0.01915368,0.0182509,0.01728184,0.01990071,0.01761667,0.01761656,0.01474887,0.02099449,0.01655049,0.0169993,0.01558226,0.01810975,0.01681075,0.01609418,0.02278981,0.01909578,0.01822445,0.02298729,0.02030891,0.02833068,0.02381985,0.02415522,0.02411279,0.02073381,0.02384277,0.02675495,0.02790645,0.02429746,0.02734998,0.03363136,0.0303296,0.0322841,0.03096605,0.02186302,0.02868429,0.01886221,0.02151311,0.0226764,0.02727006,0.02872259,0.02821757,0.03499369,0.02439428,0.02305835,0.01789203,0.03103597,0.03412874,0.02416624,0.03025561,0.0253905,0.02702095,0.02792293,0.03059443,0.03446503,0.02206445,0.02195561,0.01873897,0.01984274,0.01906858,0.01899878,0.01831411,0.01964301,0.02111489,0.01732885,0.01738201,0.01603828,0.01739318,0.01714407,0.01644145,0.02273106,0.01798803,0.02191905,0.01690696,0.01269823,0.02038395
"maximum_NE_F41","num","Nuclear","Nuclear",0.03196469,0.04189854,0.03937392,0.036637,0.04882628,0.03759817,0.0382313,0.0381972,0.03562492,0.04012523,0.0461664,0.04477088,0.04100977,0.04590364,0.04053754,0.04310273,0.04007542,0.04900151,0.02730696,0.03659433,0.03788543,0.03093194,0.03900969,0.03625266,0.03243785,0.05263616,0.03412818,0.04624594,0.03038045,0.05066016,0.03686976,0.0382346,0.03977363,0.04233718,0.03516956,0.03026665,0.04412037,0.03003611,0.04150157,0.05604666,0.04832179,0.05192356,0.04203178,0.03898041,0.05495609,0.04253925,0.04382114,0.04509715,0.05057291,0.04473447,0.0503028,0.07295294,0.07065254,0.07616348,0.05663469,0.05093925,0.05820411,0.04413247,0.04286389,0.04424986,0.05168117,0.05443359,0.05434815,0.07323075,0.04785062,0.05364028,0.04693072,0.06242956,0.06558075,0.05129999,0.06367666,0.0493716,0.04763452,0.06168422,0.08060103,0.05534872,0.04489954,0.04374839,0.0368736,0.04656815,0.03433995,0.0413923,0.03426658,0.04062531,0.04265276,0.0335292,0.03364801,0.03680784,0.03166906,0.03655948,0.02975993,0.05913604,0.0389077,0.04416754,0.05440883,0.028143,0.04300992
"entropy_NE_F41","num","Nuclear","Nuclear",5.190675,5.449153,5.435315,5.226166,5.327221,5.229991,5.139226,4.981836,5.479117,5.179295,5.316604,5.573138,5.380411,5.133537,5.368069,5.25422,5.111622,5.308065,3.252044,5.338185,5.417227,4.213858,5.356285,5.411359,5.101976,5.436751,5.235902,5.43387,5.430697,5.276451,5.198717,5.343514,5.03952,5.171413,5.116095,5.136011,5.082954,3.954191,4.95495,5.171278,5.420179,5.127303,4.275608,4.97328,5.11109,4.838037,4.850757,4.82877,5.100175,4.577135,4.388037,5.373491,4.989079,5.224079,5.195808,5.035653,4.829672,3.910402,5.319603,4.89612,5.186756,5.057696,5.213271,5.199254,5.006638,5.078717,5.091174,5.093903,4.825724,5.251947,5.228115,5.039857,5.091381,5.168199,5.159102,4.758649,5.033315,5.292878,5.373948,5.227822,5.160522,5.403129,5.301134,5.291077,5.414246,5.15415,4.996009,4.81018,4.957517,5.200757,4.793294,5.18087,5.326643,5.24033,5.105319,5.284126,5.332675
"minimum_NE_F42","num","Nuclear","Nuclear",320.7523,228.0688,216.2936,266.567,245.7955,278.4009,276.3757,251.2939,260.048,231.7429,243.3276,219.336,216.4221,172.6075,262.96,216.8686,236.1528,182.249,315.2983,247.3547,279.7647,240.9809,218.1453,237.8578,238.6681,185.5932,226.6429,243.9228,300.4678,226.385,199.0321,276.8594,236.8974,229.145,244.3922,248.1073,243.3025,309.534,316.259,292.9868,243.5634,193.079,326.313,264.2921,261.7605,264.4674,273.7877,217.5957,228.5506,264.9857,277.6923,205.4459,191.5099,193.1095,264.4813,265.8267,233.1754,328.624,225.784,292.1451,199.9442,205.5645,224.1259,171.1748,214.3248,225.107,220.5,197.8949,199.6136,200.3373,225.1232,257.5882,254.5826,231.4534,203.8931,235.9125,258.2538,240.9321,259.6934,229.4799,233.6692,266.3277,242.5214,263.1673,221.0259,295.0667,288.8061,288.6196,285.5836,282.7148,325.1701,193.4438,291.1754,255.8462,250.707,279.3804,194.8872
"1thPercentile_NE_F42","num","Nuclear","Nuclear",464.0859,419.5288,392.5243,412.8607,487.7704,509.3672,424.8856,471.6364,443.7161,402.4775,469.5752,372.8262,366.8085,411.2281,472.879,352.9904,377.7667,386.1016,324.3054,396.0856,480.1694,378.1953,426.534,465.2627,424.6,414.3253,409.8158,417.3516,578.789,373.9302,427.646,533.341,474.0728,412.0643,453.6573,487.3077,440.1656,494.29,500.8595,432.6576,457.2428,368.1719,442.5056,401.2183,400.0728,411.8086,407.706,403.5597,339.5352,408.852,381.973,314.1235,328.3188,327.4931,343.7881,382.2219,353.0597,447.9993,403.8519,399.1625,351.2439,327.459,344.1466,279.1344,369.8259,405.6368,494.8218,329.0552,332.3412,356.3666,366.5092,381.7004,374.6609,359.4546,330.5077,351.4661,445.6228,412.8776,431.4895,415.824,415.2935,417.1379,405.4878,397.2827,386.0991,417.4968,473.2876,507.5222,469.4382,472.6894,465.7845,354.3913,496.0152,400.4096,416.2031,512.1152,350.4693
"5thPercentile_NE_F42","num","Nuclear","Nuclear",609.5188,542.1482,507.9784,551.0999,642.5523,701.5432,537.2215,624.9213,586.3387,519.0259,594.4881,480.5813,482.0981,534.2748,623.7861,451.8763,498.8609,512.3769,438.456,536.67,625.2354,489.3286,555.9197,586.4594,562.9559,527.1068,550.8998,575.2633,730.4581,472.7209,585.8996,681.7259,635.6659,543.166,598.4789,634.5402,533.7967,655.8219,633.3558,537.7738,602.2083,430.5623,540.9707,495.5183,499.2828,499.4305,523.2289,473.6218,408.0848,508.9387,462.8531,379.9361,412.1586,398.407,415.4285,487.3569,442.9727,602.8714,501.9872,489.2394,432.4797,412.2483,409.5746,341.9127,470.8923,513.7832,651.553,409.5086,416.1828,445.1715,449.7797,461.143,451.2565,451.253,423.6849,423.0211,538.8175,511.7735,541.7766,520.1833,509.5644,525.4841,511.9207,495.4087,491.716,505.5209,576.505,668.9223,576.5558,592.3133,564.6789,450.7884,621.375,492.5516,548.1576,681.0634,449.9041
