Feature,Data_Type,Category,Sub_Category,TCGA-23-1021,TCGA-23-1022,TCGA-23-1023,TCGA-23-1024,TCGA-23-1026,TCGA-23-1027,TCGA-23-1028,TCGA-23-1029,TCGA-23-1030,TCGA-23-1031,TCGA-23-1032,TCGA-23-1107,TCGA-23-1109,TCGA-23-1110,TCGA-23-1111,TCGA-23-1113,TCGA-23-1114,TCGA-23-1116,TCGA-23-1117,TCGA-23-1118,TCGA-23-1119,TCGA-23-1120,TCGA-23-1121,TCGA-23-1122,TCGA-23-1123,TCGA-23-1809,TCGA-23-2072,TCGA-23-2077,TCGA-23-2078,TCGA-23-2079,TCGA-23-2081,TCGA-23-2084,TCGA-23-2641,TCGA-23-2643,TCGA-23-2645,TCGA-23-2647,TCGA-23-2649,TCGA-25-1312,TCGA-25-1313,TCGA-25-1314,TCGA-25-1315,TCGA-25-1316,TCGA-25-1317,TCGA-25-1318,TCGA-25-1319,TCGA-25-1320,TCGA-25-1321,TCGA-25-1322,TCGA-25-1323,TCGA-25-1324,TCGA-25-1325,TCGA-25-1326,TCGA-25-1328,TCGA-25-1329,TCGA-25-1623,TCGA-25-1625,TCGA-25-1626,TCGA-25-1627,TCGA-25-1630,TCGA-25-1631,TCGA-25-1632,TCGA-25-1634,TCGA-25-1635,TCGA-25-1870,TCGA-25-1871,TCGA-25-1877,TCGA-25-1878,TCGA-25-2042,TCGA-25-2390,TCGA-25-2391,TCGA-25-2392,TCGA-25-2393,TCGA-25-2396,TCGA-25-2397,TCGA-25-2399,TCGA-25-2400,TCGA-25-2401,TCGA-25-2404,TCGA-25-2408,TCGA-25-2409,TCGA-3P-A9WA,TCGA-42-2582,TCGA-42-2587,TCGA-42-2588,TCGA-42-2589,TCGA-42-2590,TCGA-42-2591,TCGA-42-2593,TCGA-57-1582,TCGA-57-1583,TCGA-57-1585,TCGA-57-1586,TCGA-57-1992,TCGA-57-1993,TCGA-57-1994,TCGA-59-A5PD,TCGA-5X-AA5U,TCGA-OY-A56P,TCGA-OY-A56Q,TCGA-WR-A838
entropy_NE_F37,num,Nuclear,Nuclear,5.33798933,5.44840929,5.363396264,5.233238501,5.300074244,5.18407599,5.13343646,5.152607003,5.475243625,5.171064086,5.450350238,5.154229036,5.535712522,5.327214626,5.228497105,5.381334923,5.078912003,5.133453317,5.378092493,2.920042692,5.266724685,5.490274534,4.151129286,5.433977405,5.504995833,5.150361227,5.42890649,5.174195386,5.451187047,5.429800299,5.204272511,5.220488053,5.427985034,5.115679015,5.132050464,5.200665349,5.149931824,5.050067165,4.079997912,5.043325659,5.220026751,5.483320427,5.09084419,4.244329026,4.769542749,5.056511036,4.754327496,4.845327332,4.682641862,4.855063099,5.020301186,4.54224849,4.264104824,5.212289846,4.73973141,5.059943739,5.090529625,5.00865656,4.665605405,4.006093922,5.252641727,4.804219943,4.910374203,4.797117639,5.027435688,5.068713676,4.870281306,5.109874477,4.440953962,5.236047995,5.051268966,4.387215929,5.110411162,4.906215258,4.898277104,4.89891131,5.002117872,4.806746049,4.783653083,5.052879161,5.244033428,5.234806059,5.121780486,5.086726426,5.233967039,5.180353214,5.161307801,5.280497752,5.031069224,4.947795106,4.963575949,4.875486398,5.157599638,4.653351092,5.104351542,5.413108887,5.068741523,5.025784058,5.347051036,5.190549492
minimum_NE_F38,num,Nuclear,Nuclear,5.5614081,5.225364489,4.023510947,5.248843539,4.255648252,5.02310354,5.818599652,5.275053898,4.979474909,2.959722096,3.918351138,3.410679403,3.822499664,3.559247816,4.238296132,4.432071375,3.016407391,4.053914662,3.590052468,8.981473427,3.410148732,5.441740527,5.698866041,2.269549931,4.819154194,4.830918286,3.68868056,3.860578771,5.185598496,8.347571948,4.358630268,4.946857171,7.409521953,5.094646255,3.748109136,5.300951628,5.422331887,6.534648812,7.363707913,7.682328258,5.994791123,4.095095755,4.880690411,9.581587526,5.509493664,6.550588533,4.761040249,6.91529864,4.671915914,3.48914988,5.067498399,7.408329564,5.550607217,3.958879087,3.097193177,3.215379787,3.650419755,5.859559196,5.046583639,6.277442451,5.315882816,6.068135517,4.469259659,3.568939553,3.955874145,2.731796315,5.031027281,2.900562268,2.409829048,9.473565991,3.386419357,6.960523144,3.341030756,4.950019847,4.063150356,4.962382205,4.111969034,3.005056338,5.3592694,3.596244025,5.549852851,5.630562296,8.699473957,5.590032407,8.593928603,5.179148367,6.569267957,6.809998151,3.050588254,4.405029485,6.348645634,5.273326151,5.314138278,4.010643392,5.369776784,9.230803394,4.364083101,4.329150292,4.7517213,3.215050328
1thPercentile_NE_F38,num,Nuclear,Nuclear,13.33590469,12.61536409,10.61571815,11.49837134,12.85645567,13.78639796,11.04352738,13.20171656,12.03454811,10.04067742,13.61833363,10.45163981,8.947429961,8.189004931,10.03463512,13.01843913,8.441146354,10.08267246,9.531556215,9.384962846,10.77320798,15.05595838,10.42369813,13.16842628,13.33048406,10.74913371,12.25945157,10.2070667,11.56670567,15.11426438,9.624689649,11.57365049,15.91177572,12.48289164,10.84433705,11.21608008,12.68775608,19.00515675,13.47528389,11.9174368,14.23678891,14.5480644,9.445438736,13.1170216,15.65947745,11.3345529,9.403439701,14.87824691,10.60114315,8.757699557,10.97320712,13.2843707,13.0678877,9.194934694,9.163713097,10.94850069,9.555186823,9.566946508,12.50906636,14.88105578,11.43155494,10.95543107,10.07222486,10.74646222,9.176806002,8.428613262,12.09171554,13.1942127,7.064241322,18.21059402,9.276382814,12.23249222,10.45781036,13.35963446,11.21575641,11.25050954,9.373818776,11.60676305,12.69788537,13.12993229,11.9527487,14.80022553,15.31723846,12.0466861,14.32743685,13.01413942,12.04254157,15.6270602,7.103758396,8.545365701,11.6275841,9.427328983,10.09052453,8.227669673,13.53150723,16.74969676,10.46029659,8.884857025,9.704332322,7.356034529
5thPercentile_NE_F38,num,Nuclear,Nuclear,17.73445068,17.48708626,14.97480492,16.60547156,16.87066867,17.84378077,14.47560308,16.97948245,17.05976014,13.55828816,18.16013053,14.44378126,13.18866779,12.29763798,13.99250502,17.62877019,12.84137364,14.61008883,13.73078752,15.52574626,14.92760641,20.49983871,14.15381697,17.72787324,17.7538402,14.22240225,17.61385448,14.0063565,16.06638047,19.32464274,13.63216917,14.88125703,21.37273994,16.26296,15.08340025,14.40020529,16.31470514,24.16428667,17.18829193,14.8935014,19.2588562,19.37919762,13.28107142,16.54668011,20.1923095,15.11501635,12.74129903,20.07248937,14.51326111,12.21445983,14.89108649,17.69823261,19.22517242,13.77809535,13.79847747,16.30347915,13.54707032,12.88622013,17.91110259,18.48109075,15.51768186,14.73711479,13.95243664,16.3252291,13.24583067,13.14783916,16.68530815,18.07365284,10.90432813,22.97698774,13.30048169,18.31966173,15.09616188,18.92755171,15.30495388,15.26257563,12.6864901,17.54205245,18.08616106,17.38991243,17.05280534,19.23855129,19.94461265,15.69670786,18.33989842,16.85577144,15.42040068,20.74677465,9.046969931,11.26414961,14.1888767,11.76789979,12.48313811,10.33975431,19.75913771,21.10658595,15.15536212,11.89147017,12.05076566,10.98449122
10thPercentile_NE_F38,num,Nuclear,Nuclear,20.56296603,20.41625168,17.73162047,19.62296694,19.32818769,20.37878502,16.63078121,19.12284347,19.93128088,15.69311616,20.58846092,16.76520813,15.92679732,14.81089999,16.36308886,20.41674345,15.58670165,16.85827205,16.41191905,18.45673627,17.6000582,23.81582304,16.81888998,20.43111725,20.36112971,16.20133652,21.11665344,16.06490032,18.56578383,21.9585548,16.1504577,16.77015026,24.68241139,18.33566403,17.61457873,16.23282425,18.65408086,27.57405886,19.12328971,16.72133587,22.23239149,22.41761499,16.09899351,18.89912303,23.19996123,17.62112068,14.61575783,23.46827862,16.77359745,14.47675703,17.12910581,20.33855457,22.70630474,17.10265808,16.48485344,19.65428887,16.2494463,14.97453331,21.24712544,21.03377402,18.38264763,17.262097,16.44030515,19.84714175,15.7647276,16.07410369,19.25773427,21.06312614,14.15231538,26.09796441,15.96729561,22.19516411,17.87980185,22.12169214,18.39020963,17.98850505,14.75437002,21.5870321,22.40246795,19.96590483,20.15140607,21.8817151,22.83171361,18.02476673,20.71624677,19.28764235,17.78672323,23.81207074,10.17146677,12.85969942,15.84169641,13.3576306,14.04533611,11.67449246,23.41186658,23.74257854,18.15822937,13.77495755,13.51293906,13.38209614
25thPercentile_NE_F38,num,Nuclear,Nuclear,25.78345264,25.8144316,23.13125734,25.36620378,23.76370944,25.25305665,20.8267093,23.64136517,25.45443385,19.67164832,25.99315775,21.38906093,20.97332064,19.1610361,21.024941,25.96114055,20.79536656,21.36420866,21.16901014,24.6780568,22.47295779,29.83774116,21.02572275,25.5833296,25.49949757,19.95801401,27.50396405,20.0796417,23.24344924,27.18296053,21.47463266,20.45320188,30.83669679,22.49756085,22.27636215,19.94157662,23.39449612,34.79345913,23.27204175,20.39056024,27.7795068,28.40413471,21.32756055,24.08665959,29.46653331,22.65304581,18.67349805,29.35422418,21.28411354,18.68590663,21.23025249,25.2128482,30.10019197,23.400034,21.64713755,26.60797513,21.66100321,19.00691242,27.71431986,26.96089576,23.59319891,21.998347,21.31623018,26.54590013,21.38230943,22.63324721,24.6312099,26.54973018,20.77504108,32.17406973,21.84621486,28.86446624,22.98969676,28.38561104,24.67484283,23.20403049,19.11361378,28.23342647,30.40492884,25.18690116,26.22006272,27.40900288,28.58703545,23.3114669,25.45991484,23.99488265,22.52756166,30.45931644,12.48020489,16.32054365,19.06377817,16.6225114,17.0365545,14.36557247,30.04934208,28.99569023,23.83235415,17.31624554,16.36387484,17.77201674
median_NE_F38,num,Nuclear,Nuclear,32.92293334,32.81574243,30.6207824,33.49537436,29.809541,32.00620088,26.63224536,30.07815492,32.93546139,25.25306223,33.41441226,27.68395286,27.69050047,25.43382119,27.55603279,33.58455992,28.45058235,27.38985682,27.6585159,32.53700006,29.49201197,37.86590454,27.93972796,33.01339793,32.70412129,25.48129213,36.00126679,25.72008659,29.36159772,34.09778393,29.15533302,25.81127384,39.57480109,28.79952535,28.55477406,25.50486034,30.31013339,45.26782075,30.1392897,25.78101896,35.97854409,36.60861199,29.3857582,31.51121398,39.14041039,30.06005347,24.7041672,38.09594353,28.05608828,24.91673329,26.9946838,32.70399582,40.46455188,32.47626638,29.77473192,35.95396378,29.94517709,25.25006641,37.05308732,35.14191489,30.69178118,29.16074878,28.23838913,35.76017022,29.55942027,32.08423408,32.54433987,34.30170066,31.91735546,41.04145874,31.34756375,39.02497555,29.99400596,37.72075742,33.86753416,30.97737439,25.77998387,37.64356797,42.7603541,32.65682054,34.92532339,35.76601853,37.54797914,31.57286654,32.22486543,30.97141073,29.70483523,40.30712549,16.06800659,21.43410846,23.81973965,21.18174933,21.18702887,18.3344699,39.44555251,36.6196149,31.78593726,22.61843263,20.87404775,23.7649834
mean_NE_F38,num,Nuclear,Nuclear,35.65613636,34.68956847,32.42671171,36.15166431,31.71602994,34.07140632,28.8576576,32.75153802,35.0767228,27.59521613,36.15080734,30.10284269,29.716537,28.06915176,30.39959045,35.76326655,31.18558349,30.22543275,29.87714139,35.06580007,31.93855907,39.86035148,30.52422128,35.17800123,35.12491599,28.09245081,38.14129059,27.84526451,30.91948456,36.2546453,31.80710675,28.24629357,41.92121127,31.80677691,31.21171039,28.33777548,33.40167544,50.67141677,32.89195269,28.56815582,38.90314664,39.40796611,33.00801305,34.61093513,44.86875623,33.41818567,27.40532106,42.11345345,32.37639736,28.87515869,30.11655515,36.43269525,45.22007077,36.46337952,34.29583487,40.38404353,34.69260315,28.85345449,41.04142508,38.97918083,33.26503326,32.42098497,31.23044578,39.30392994,33.9664792,36.45751358,36.21843475,37.43781496,38.87296773,44.41674448,38.19606148,43.6986012,32.98149927,42.13352793,37.60928535,34.66385796,30.68009481,41.94253759,48.68564336,36.21125012,38.1903668,40.14358256,42.10085735,36.03235591,34.91488947,34.6530302,33.37610773,44.52944636,18.20285119,23.3982819,25.71042961,23.20392457,22.73917601,20.12113206,43.43639656,39.59143922,34.76306214,24.98682009,23.28178109,26.18612228
75thPercentile_NE_F38,num,Nuclear,Nuclear,42.68041606,41.433819,39.4370863,43.80962975,37.57378771,40.52128487,34.25683167,38.63555562,42.37729422,32.79010446,43.29862471,36.18840053,36.41452209,34.01309878,36.70047478,42.96233757,38.39735788,35.78470953,36.04252153,44.1314272,38.51524211,47.63200623,36.92360361,42.39584448,41.89600732,33.37019896,46.51495698,32.92384524,36.67963278,43.16456717,39.04072442,33.15714219,50.28866766,37.52907449,36.83396311,33.4872708,40.09683893,60.28121024,39.14107855,33.39365338,46.71670149,47.56356374,40.529592,41.63719104,53.53782141,40.40808284,33.01734452,50.05284688,38.49862839,34.35517242,35.45523326,43.56251504,54.35935505,44.95294934,41.89490182,48.82575058,42.08291599,34.97116082,49.5191968,47.30545659,40.08077146,39.26862218,37.35701733,47.78510148,41.44301283,45.44147485,43.81362703,44.63499612,49.70317709,52.41278222,46.41802593,52.85206169,39.37513625,50.08063241,46.18956863,41.70975107,36.52396443,50.51216795,60.08285507,43.24495104,46.51899758,47.47286261,50.49274521,43.89354408,41.13656521,40.67012524,40.38275925,54.11160343,21.53147929,28.10291295,30.22011299,27.4809369,26.71667431,23.72928778,52.33583489,46.57497549,42.54516482,30.00400345,27.40030785,31.83562328
90thPercentile_NE_F38,num,Nuclear,Nuclear,53.96272471,51.02135691,49.60624958,55.91793748,46.46066406,50.08701931,43.62430735,49.41645192,52.87414566,42.27935318,54.99402708,46.40593724,46.02434736,44.66936721,47.69470023,53.67233103,50.13247114,47.04888152,45.70490568,54.90974648,49.51955601,58.57370684,47.20036618,52.39143638,53.01619079,43.38013331,57.89042784,42.13502948,44.9665357,53.35545176,50.91328354,42.46056551,62.39318677,49.07435893,47.93576333,43.80979763,52.00610934,79.93219341,50.20934038,43.54856389,59.02377062,59.94953474,54.33494299,54.09874337,74.29569999,52.50570993,43.28615896,65.09572304,53.30894879,47.3147759,46.55514824,56.93537661,72.37891034,60.5623539,58.10241318,65.14922093,58.41030506,47.00716064,65.37311077,61.20809413,51.23555855,51.55331368,48.74164714,62.39281839,57.04302503,61.99499738,57.3298893,57.75650652,72.58399426,66.26072153,66.95456096,71.31603569,51.43940771,67.2114291,61.40059037,54.94069038,52.16569962,67.29575413,81.86793122,56.79717366,60.33767399,62.79106455,66.67548893,59.79607719,52.0072386,54.00208758,53.70434223,70.19992694,29.01510497,36.31249715,37.87287387,35.47531395,33.35915056,30.8267535,68.75323386,58.77577784,54.58795028,38.73898388,36.07616451,41.46411591
95thPercentile_NE_F38,num,Nuclear,Nuclear,62.55815557,58.31601542,56.20366422,64.57859665,52.80128332,56.85225977,50.81356589,58.53791973,60.1938343,49.36148808,63.65957706,53.90307916,52.56626675,52.86433242,56.86221644,61.10646766,59.32240727,56.25818519,53.18754151,64.45763935,57.4141844,66.6192058,56.09435246,59.94374929,61.02517904,50.59854796,66.04483791,49.05590376,51.3098177,60.33382683,58.95809194,50.40628704,70.8586301,58.37135285,56.80542748,52.39110599,61.19984637,95.84365164,58.71204202,51.3827856,68.5322217,68.4817117,65.19760892,62.81652387,89.018451,62.47183447,51.25645643,77.36951597,65.76991793,58.75328219,55.67070359,67.3706684,86.45018864,72.43642138,70.17741235,79.59280298,71.69094865,57.05834503,76.70226962,70.07911804,59.30805442,61.33753529,57.98108838,74.5160665,69.58969603,74.86226237,67.80472917,67.26270364,90.88495045,77.27423629,84.32654091,83.57429416,61.56912049,81.42306296,72.90336255,66.10825418,64.81239267,80.71204279,99.02075248,66.73271715,70.61767216,74.85788465,79.37463374,71.08677996,60.73182367,64.7571816,63.16205684,82.85075255,34.39387224,42.56034679,43.62720621,41.36767778,38.28574815,36.16428496,81.24159157,67.94200797,63.62638918,46.29402767,42.76618745,49.50975564
99thPercentile_NE_F38,num,Nuclear,Nuclear,82.30565335,74.99448043,71.77530995,85.34672767,67.20841778,74.78583646,67.35741421,78.84678462,77.72857132,66.90265742,82.97303742,71.56636355,67.78961057,72.16822972,76.75643337,78.99935434,79.50171951,76.46498384,71.02705152,79.41661092,74.5432075,82.83099457,73.42847874,76.10081465,78.71536795,70.07959703,81.90710938,67.34416184,66.22625406,75.63226351,78.58844654,68.3648827,88.54042561,79.54808116,77.9988114,71.63244334,81.05959092,131.9029988,71.79041727,71.5571161,90.58590458,89.09834953,90.31738027,87.15611408,124.971245,89.89340694,70.45835256,107.1710944,93.47351076,87.93446143,78.82983415,91.25968012,125.6492889,101.6455981,100.5984661,115.3377464,105.9094894,80.04006794,108.6996772,101.0987851,78.57963608,85.62992954,84.09140652,103.771776,103.3417263,102.02227,96.66733609,91.502669,129.0208006,104.6600834,135.50271,121.6872238,86.39455705,117.2982355,99.33852466,95.44214155,101.2141518,116.1176022,145.5462995,93.43716241,95.18564948,109.4920787,111.0199197,98.78905714,81.69072361,93.85943083,86.7958382,110.5338446,47.72435882,57.72913187,56.77639936,56.00167068,49.53517945,48.49014567,110.8125569,93.35188078,85.82679963,64.33230165,58.95687,69.18263271
maximum_NE_F38,num,Nuclear,Nuclear,159.0623683,169.9144499,135.7507235,161.4868895,119.4395377,138.8659584,195.1450945,137.7316985,141.7879111,132.5775819,171.8889476,175.0275549,127.7209521,138.2974131,154.3481826,173.6694663,180.1875704,143.3093611,168.5172564,85.1687394,136.0542689,125.5221024,134.3821758,159.6590955,161.9144413,141.0653652,179.225981,205.9733428,147.3984113,132.8083972,157.247566,149.0241802,165.8382813,121.9285462,154.0727412,139.3347505,134.7925303,369.8651801,151.2325317,176.4288923,247.4719923,195.8460448,169.9232028,153.0166039,255.0471495,200.9275419,142.1964585,225.6202817,229.0522113,225.8631754,183.3981887,177.3859284,363.255552,261.8582543,191.5042787,294.2848828,287.5192108,166.1363509,214.8983701,170.7466718,230.4705361,189.1001944,323.5586534,220.5438405,216.3983095,288.1002249,183.4716783,197.5150247,306.109855,255.2513923,431.061434,229.8307303,212.8689139,255.523085,191.0113964,191.0033539,249.3786315,248.4811739,252.7810905,153.1608712,193.7472198,386.0797875,335.7112424,181.5251017,168.8468975,280.3025313,226.6893673,226.6858955,124.0492907,96.47852978,109.0840495,104.83155,97.17305762,106.728443,211.7673422,193.492177,213.6515631,198.8259983,121.131603,202.5296007
entropy_NE_F38,num,Nuclear,Nuclear,5.22829059,5.491564779,5.419503658,5.261303974,5.376282858,5.250678844,5.204031241,5.04980103,5.473734999,5.274070156,5.332271541,5.286818227,5.601526107,5.444884497,5.200495,5.384751157,5.269888483,5.229688887,5.382257001,3.111212525,5.354731257,5.437260366,4.224110312,5.327021462,5.462749562,5.159834158,5.442305032,5.314033291,5.475237522,5.419441257,5.285006983,5.25004544,5.3197133,5.116385693,5.288453283,5.175982075,5.128956382,5.133984378,3.912345333,5.042449619,5.180360465,5.447555803,5.158754772,4.375211852,5.035144515,5.131387287,4.926833958,4.887826231,4.975747851,5.279367638,5.231826495,4.653371066,4.543248491,5.465500456,5.061559725,5.365859373,5.315713879,5.030942405,4.922969498,3.834285005,5.383671337,4.966810521,5.354292513,5.130299124,5.288540218,5.261345925,5.04729098,5.146779825,4.385034171,5.128902815,5.180831679,4.890043935,5.350610911,5.308623275,5.097821406,5.134370429,5.341299696,5.268125335,4.791744711,5.063917512,5.325203079,5.442971751,5.259524513,5.170480099,5.469115992,5.402542567,5.306983768,5.402042192,5.201560686,5.01819137,4.846981511,5.045942108,5.268987407,4.858159837,5.284508401,5.405337606,5.275152105,5.101935899,5.33822678,5.431422822
minimum_NE_F39,num,Nuclear,Nuclear,0.077294538,0.076566074,0.078232474,0.07504089,0.079640975,0.079303842,0.079269621,0.080878302,0.074444786,0.075465357,0.077328653,0.07362147,0.076285573,0.074650057,0.077732155,0.077558396,0.060263682,0.073343767,0.067120974,0.07879919,0.076655932,0.079164589,0.078561308,0.075620874,0.076471644,0.078069266,0.076025385,0.06752015,0.075293206,0.081048119,0.071133198,0.075004005,0.078564308,0.078216853,0.07722648,0.076910547,0.073712643,0.070055622,0.08055765,0.076253897,0.078295705,0.078469396,0.071478876,0.082370837,0.072271164,0.077618673,0.080711167,0.07751514,0.077865065,0.072941032,0.074902297,0.079387228,0.074689114,0.071202792,0.070675419,0.072121753,0.073977648,0.073806808,0.075307741,0.082355526,0.077284193,0.077498505,0.072272801,0.073500458,0.074947624,0.071703714,0.073254834,0.074729828,0.06659219,0.073773459,0.070635338,0.073100054,0.075389528,0.074059519,0.074477104,0.073711322,0.073942438,0.06948679,0.072919824,0.080763764,0.074348201,0.054484585,0.06127194,0.06643983,0.073153686,0.065239199,0.067323481,0.055675172,0.082386936,0.085585826,0.083932819,0.086406775,0.085643398,0.084859991,0.06741278,0.075372913,0.075784184,0.067517921,0.080475272,0.056782533
1thPercentile_NE_F39,num,Nuclear,Nuclear,0.087364006,0.086763402,0.08520564,0.086155737,0.085720518,0.085816197,0.087695121,0.086007493,0.085985552,0.08609146,0.087416849,0.085059775,0.085701288,0.084872067,0.084697517,0.086670623,0.081522161,0.084638767,0.083130212,0.082508246,0.085253424,0.08766521,0.084415759,0.087245373,0.0876832,0.085777498,0.085708034,0.082093618,0.08498859,0.087435036,0.083197637,0.085110612,0.08794991,0.085509594,0.085282272,0.087556641,0.085912509,0.081051152,0.089489394,0.08834844,0.086405013,0.087609299,0.085261885,0.08767235,0.07929118,0.084695585,0.087129695,0.084185031,0.083912156,0.083235168,0.085997827,0.085194753,0.081584059,0.08070564,0.08254728,0.080244742,0.082521688,0.084991736,0.082362582,0.087837823,0.086376209,0.085940533,0.083421203,0.08167392,0.081722317,0.078889689,0.084510701,0.086294563,0.077243343,0.084941214,0.078836136,0.081463363,0.084408759,0.081147781,0.084561455,0.083918137,0.08208025,0.0808633,0.080455207,0.087577977,0.084813885,0.07647292,0.077364881,0.080546789,0.083928973,0.081906436,0.082172904,0.07584188,0.087905462,0.090781386,0.091211648,0.09059191,0.09053233,0.0895422,0.077443831,0.084976702,0.082305596,0.082207493,0.085588203,0.08053678
5thPercentile_NE_F39,num,Nuclear,Nuclear,0.089569031,0.089204739,0.087908456,0.088643112,0.088185582,0.088102684,0.090164232,0.088314113,0.088564418,0.089253212,0.089878147,0.088456637,0.089508701,0.088754823,0.087802826,0.089660698,0.086450105,0.087470942,0.086736761,0.086429608,0.088572791,0.089710132,0.088067673,0.089945851,0.09024796,0.088496643,0.088470782,0.085792476,0.088026669,0.08970349,0.086699317,0.088051304,0.090080361,0.087815757,0.087978574,0.089956738,0.08815701,0.084076331,0.091091303,0.09119906,0.089808872,0.090805105,0.08797469,0.090355203,0.08333453,0.088974739,0.089957743,0.088119034,0.087254133,0.086732039,0.089059987,0.088723037,0.085288574,0.084474715,0.086002401,0.083937066,0.085861583,0.088506617,0.08638485,0.090468071,0.089648865,0.088924994,0.087666827,0.086092402,0.085335372,0.082542522,0.087950101,0.089491448,0.080396309,0.088191134,0.08276856,0.085507766,0.087925715,0.085310922,0.087921545,0.087672231,0.086113612,0.085239484,0.084063744,0.090276756,0.088016402,0.083779706,0.082394133,0.084171901,0.087729362,0.086302533,0.086291098,0.081318947,0.090574158,0.092640078,0.093691466,0.09290745,0.092999676,0.091674328,0.082018865,0.087774953,0.085669716,0.086094172,0.08794512,0.085401772
10thPercentile_NE_F39,num,Nuclear,Nuclear,0.090553259,0.090369987,0.089221062,0.089886967,0.089492032,0.089231955,0.091269039,0.089372095,0.089789975,0.090503207,0.090888175,0.089917436,0.09102229,0.090192969,0.089075295,0.090897006,0.088353376,0.088688953,0.088170168,0.088124734,0.089984805,0.090860634,0.089394978,0.0909898,0.09135537,0.089795408,0.089698176,0.087450354,0.08932547,0.090768982,0.088348802,0.08923493,0.091132624,0.089042574,0.089238377,0.090999502,0.089291945,0.085489188,0.092146548,0.092284959,0.091121093,0.092092317,0.089324609,0.091651851,0.08546684,0.090815169,0.091234463,0.089765252,0.089009578,0.088631857,0.090308602,0.090314173,0.087637226,0.086305726,0.087847951,0.086011841,0.087768932,0.090080343,0.088722138,0.091404032,0.090955001,0.090398693,0.089588722,0.088401154,0.087227643,0.084494582,0.089487563,0.090730294,0.082363323,0.089381413,0.084793374,0.087844478,0.089599442,0.087383009,0.089569501,0.08969206,0.088382547,0.087832421,0.086003743,0.091350483,0.089411239,0.086105798,0.084533215,0.085936617,0.089397435,0.088267986,0.088134131,0.083598305,0.091844324,0.093575609,0.094659683,0.093998331,0.094224932,0.092960578,0.084381893,0.088962862,0.087373659,0.087831771,0.089130067,0.087617178
25thPercentile_NE_F39,num,Nuclear,Nuclear,0.092103405,0.092087711,0.091227191,0.091733474,0.091438286,0.090972008,0.092930348,0.090946713,0.091563673,0.092337218,0.09237924,0.092045601,0.093133254,0.092159479,0.090895112,0.092609023,0.090685098,0.090582492,0.090204528,0.090666605,0.091842224,0.092481007,0.091350258,0.092625054,0.092976655,0.091721873,0.091626721,0.089966653,0.091196342,0.092604217,0.090774774,0.091134867,0.092664412,0.090862566,0.09110811,0.092487996,0.091070484,0.087858281,0.093501996,0.093703176,0.092907038,0.093693313,0.091490642,0.093455276,0.088642743,0.09293986,0.093153991,0.091832732,0.091625071,0.091581462,0.092093848,0.09244017,0.090511481,0.089433821,0.090936316,0.089211539,0.090555424,0.092006905,0.091944159,0.092835078,0.092738218,0.092569267,0.092362623,0.091124528,0.09029868,0.087970338,0.091583188,0.092422068,0.085686751,0.091101148,0.08772914,0.091055829,0.09174196,0.09035861,0.091903413,0.092153166,0.091503488,0.091099066,0.08885143,0.092904377,0.091360356,0.08925325,0.087388039,0.088554227,0.091724092,0.090803314,0.090735753,0.086848258,0.093767852,0.095035134,0.095929847,0.095598957,0.095962112,0.094668442,0.087667578,0.090674238,0.089893994,0.090325903,0.090882446,0.090529084
